timestamp,fps,status,confidence,face_present,avg_ear,eyes_closed_time,gaze_direction,gaze_away_time,yaw,pitch,roll
2025-11-25T17:00:07.321397Z,16.0,working,0.9,True,0.347,0.0,center,0.0,3.14,156.37,3.68
2025-11-25T17:00:07.321397Z,16.0,working,0.9,True,0.347,0.0,center,0.0,3.14,156.37,3.68
2025-11-25T17:00:07.376933Z,16.3,working,0.9,True,0.347,0.0,center,0.0,2.78,156.12,3.82
2025-11-25T17:00:07.376933Z,16.3,working,0.9,True,0.347,0.0,center,0.0,2.78,156.12,3.82
2025-11-25T17:00:07.457963Z,16.2,working,0.9,True,0.347,0.0,center,0.0,2.61,155.94,3.93
2025-11-25T17:00:07.457963Z,16.2,working,0.9,True,0.347,0.0,center,0.0,2.61,155.94,3.93
2025-11-25T17:00:07.516638Z,16.0,working,0.9,True,0.347,0.0,center,0.0,2.92,155.99,3.81
2025-11-25T17:00:07.516638Z,16.0,working,0.9,True,0.347,0.0,center,0.0,2.92,155.99,3.81
2025-11-25T17:00:07.569456Z,16.1,working,0.9,True,0.346,0.0,center,0.0,2.87,156.01,3.84
2025-11-25T17:00:07.569456Z,16.1,working,0.9,True,0.346,0.0,center,0.0,2.87,156.01,3.84
2025-11-25T17:00:07.626605Z,16.3,working,0.9,True,0.346,0.0,center,0.0,2.6,156.06,3.98
2025-11-25T17:00:07.626605Z,16.3,working,0.9,True,0.346,0.0,center,0.0,2.6,156.06,3.98
2025-11-25T17:00:07.672563Z,16.6,working,0.9,True,0.346,0.0,center,0.0,2.41,156.25,4.02
2025-11-25T17:00:07.672563Z,16.6,working,0.9,True,0.346,0.0,center,0.0,2.41,156.25,4.02
2025-11-25T17:00:07.715795Z,17.2,working,0.9,True,0.346,0.0,center,0.0,2.57,156.34,3.96
2025-11-25T17:00:07.715795Z,17.2,working,0.9,True,0.346,0.0,center,0.0,2.57,156.34,3.96
2025-11-25T17:00:07.767054Z,17.9,working,0.9,True,0.346,0.0,center,0.0,2.68,156.45,3.9
2025-11-25T17:00:07.767054Z,17.9,working,0.9,True,0.346,0.0,center,0.0,2.68,156.45,3.9
2025-11-25T17:00:07.828882Z,17.9,working,0.9,True,0.346,0.0,center,0.0,2.28,156.38,4.04
2025-11-25T17:00:07.828882Z,17.9,working,0.9,True,0.346,0.0,center,0.0,2.28,156.38,4.04
2025-11-25T17:00:07.878154Z,17.8,working,0.9,True,0.346,0.0,center,0.0,2.3,156.42,4.01
2025-11-25T17:00:07.878154Z,17.8,working,0.9,True,0.346,0.0,center,0.0,2.3,156.42,4.01
2025-11-25T17:00:07.938148Z,17.7,working,0.9,True,0.346,0.0,center,0.0,3.23,156.49,3.65
2025-11-25T17:00:07.938148Z,17.7,working,0.9,True,0.346,0.0,center,0.0,3.23,156.49,3.65
2025-11-25T17:00:07.992876Z,17.7,working,0.9,True,0.346,0.0,center,0.0,3.38,156.48,3.48
2025-11-25T17:00:07.992876Z,17.7,working,0.9,True,0.346,0.0,center,0.0,3.38,156.48,3.48
2025-11-25T17:00:08.064275Z,17.6,working,0.9,True,0.346,0.0,center,0.0,3.75,156.38,3.21
2025-11-25T17:00:08.064275Z,17.6,working,0.9,True,0.346,0.0,center,0.0,3.75,156.38,3.21
2025-11-25T17:00:08.126913Z,17.3,working,0.9,True,0.347,0.0,center,0.0,3.86,156.48,3.07
2025-11-25T17:00:08.126913Z,17.3,working,0.9,True,0.347,0.0,center,0.0,3.86,156.48,3.07
2025-11-25T17:00:08.189007Z,17.3,working,0.9,True,0.348,0.0,center,0.0,3.57,156.48,3.2
2025-11-25T17:00:08.189007Z,17.3,working,0.9,True,0.348,0.0,center,0.0,3.57,156.48,3.2
2025-11-25T17:00:08.246777Z,17.1,working,0.9,True,0.348,0.0,center,0.0,3.45,156.38,3.23
2025-11-25T17:00:08.246777Z,17.1,working,0.9,True,0.348,0.0,center,0.0,3.45,156.38,3.23
2025-11-25T17:00:08.302154Z,17.3,working,0.9,True,0.349,0.0,center,0.0,3.09,156.52,3.35
2025-11-25T17:00:08.302154Z,17.3,working,0.9,True,0.349,0.0,center,0.0,3.09,156.52,3.35
2025-11-25T17:00:08.356686Z,17.3,working,0.9,True,0.35,0.0,center,0.0,2.76,156.63,3.44
2025-11-25T17:00:08.356686Z,17.3,working,0.9,True,0.35,0.0,center,0.0,2.76,156.63,3.44
2025-11-25T17:00:08.416876Z,17.1,working,0.9,True,0.35,0.0,center,0.0,3.12,156.2,3.46
2025-11-25T17:00:08.416876Z,17.1,working,0.9,True,0.35,0.0,center,0.0,3.12,156.2,3.46
2025-11-25T17:00:08.472002Z,17.1,working,0.9,True,0.351,0.0,center,0.0,3.43,156.04,3.47
2025-11-25T17:00:08.472002Z,17.1,working,0.9,True,0.351,0.0,center,0.0,3.43,156.04,3.47
2025-11-25T17:00:08.536650Z,17.2,working,0.9,True,0.351,0.0,center,0.0,3.58,155.89,3.46
2025-11-25T17:00:08.536650Z,17.2,working,0.9,True,0.351,0.0,center,0.0,3.58,155.89,3.46
2025-11-25T17:00:08.596959Z,17.1,working,0.9,True,0.352,0.0,center,0.0,3.27,155.96,3.41
2025-11-25T17:00:08.596959Z,17.1,working,0.9,True,0.352,0.0,center,0.0,3.27,155.96,3.41
2025-11-25T17:00:08.652615Z,17.3,working,0.9,True,0.352,0.0,center,0.0,3.1,155.85,3.42
2025-11-25T17:00:08.652615Z,17.3,working,0.9,True,0.352,0.0,center,0.0,3.1,155.85,3.42
2025-11-25T17:00:08.699935Z,17.6,working,0.9,True,0.353,0.0,center,0.0,3.07,155.77,3.39
2025-11-25T17:00:08.699935Z,17.6,working,0.9,True,0.353,0.0,center,0.0,3.07,155.77,3.39
2025-11-25T17:00:08.767083Z,17.7,working,0.9,True,0.353,0.0,center,0.0,3.17,156.18,3.26
2025-11-25T17:00:08.767083Z,17.7,working,0.9,True,0.353,0.0,center,0.0,3.17,156.18,3.26
2025-11-25T17:00:08.827060Z,17.3,working,0.9,True,0.354,0.0,center,0.0,3.19,156.4,3.2
2025-11-25T17:00:08.827060Z,17.3,working,0.9,True,0.354,0.0,center,0.0,3.19,156.4,3.2
2025-11-25T17:00:08.898221Z,17.3,working,0.9,True,0.354,0.0,center,0.0,3.3,156.24,3.18
2025-11-25T17:00:08.898221Z,17.3,working,0.9,True,0.354,0.0,center,0.0,3.3,156.24,3.18
2025-11-25T17:00:08.960157Z,16.9,working,0.9,True,0.354,0.0,center,0.0,2.61,156.32,3.55
2025-11-25T17:00:08.960157Z,16.9,working,0.9,True,0.354,0.0,center,0.0,2.61,156.32,3.55
2025-11-25T17:00:09.028836Z,16.7,working,0.9,True,0.354,0.0,center,0.0,2.41,156.25,3.61
2025-11-25T17:00:09.028836Z,16.7,working,0.9,True,0.354,0.0,center,0.0,2.41,156.25,3.61
2025-11-25T17:00:09.093198Z,16.8,working,0.9,True,0.354,0.0,center,0.0,2.94,155.83,3.35
2025-11-25T17:00:09.093198Z,16.8,working,0.9,True,0.354,0.0,center,0.0,2.94,155.83,3.35
2025-11-25T17:00:09.163843Z,16.5,working,0.9,True,0.355,0.0,center,0.0,3.56,155.59,3.23
2025-11-25T17:00:09.163843Z,16.5,working,0.9,True,0.355,0.0,center,0.0,3.56,155.59,3.23
2025-11-25T17:00:09.244109Z,16.1,working,0.9,True,0.355,0.0,center,0.0,3.77,155.52,3.23
2025-11-25T17:00:09.244109Z,16.1,working,0.9,True,0.355,0.0,center,0.0,3.77,155.52,3.23
2025-11-25T17:00:09.311527Z,16.0,working,0.9,True,0.356,0.0,center,0.0,3.19,155.76,3.45
2025-11-25T17:00:09.311527Z,16.0,working,0.9,True,0.356,0.0,center,0.0,3.19,155.76,3.45
2025-11-25T17:00:09.368714Z,15.8,working,0.9,True,0.356,0.0,center,0.0,3.33,155.57,3.47
2025-11-25T17:00:09.368714Z,15.8,working,0.9,True,0.356,0.0,center,0.0,3.33,155.57,3.47
2025-11-25T17:00:09.428492Z,16.1,working,0.9,True,0.356,0.0,center,0.0,3.05,155.48,3.59
2025-11-25T17:00:09.428492Z,16.1,working,0.9,True,0.356,0.0,center,0.0,3.05,155.48,3.59
2025-11-25T17:00:09.491170Z,16.0,working,0.9,True,0.356,0.0,center,0.0,3.16,155.3,3.6
2025-11-25T17:00:09.491170Z,16.0,working,0.9,True,0.356,0.0,center,0.0,3.16,155.3,3.6
2025-11-25T17:00:09.528510Z,16.4,working,0.9,True,0.355,0.0,center,0.0,3.18,155.43,3.61
2025-11-25T17:00:09.528510Z,16.4,working,0.9,True,0.355,0.0,center,0.0,3.18,155.43,3.61
2025-11-25T17:00:09.584510Z,17.3,working,0.9,True,0.355,0.0,center,0.0,3.21,155.53,3.62
2025-11-25T17:00:09.584510Z,17.3,working,0.9,True,0.355,0.0,center,0.0,3.21,155.53,3.62
2025-11-25T17:00:09.657514Z,16.9,working,0.9,True,0.355,0.0,center,0.0,3.59,155.88,3.47
2025-11-25T17:00:09.657514Z,16.9,working,0.9,True,0.355,0.0,center,0.0,3.59,155.88,3.47
2025-11-25T17:00:09.707983Z,17.0,working,0.9,True,0.354,0.0,center,0.0,3.58,156.06,3.46
2025-11-25T17:00:09.707983Z,17.0,working,0.9,True,0.354,0.0,center,0.0,3.58,156.06,3.46
2025-11-25T17:00:09.756800Z,17.3,working,0.9,True,0.354,0.0,center,0.0,3.53,156.13,3.47
2025-11-25T17:00:09.756800Z,17.3,working,0.9,True,0.354,0.0,center,0.0,3.53,156.13,3.47
2025-11-25T17:00:09.821364Z,17.5,working,0.9,True,0.353,0.0,center,0.0,3.36,156.25,3.53
2025-11-25T17:00:09.821364Z,17.5,working,0.9,True,0.353,0.0,center,0.0,3.36,156.25,3.53
2025-11-25T17:00:09.868114Z,17.5,working,0.9,True,0.353,0.0,center,0.0,3.31,156.27,3.54
2025-11-25T17:00:09.868114Z,17.5,working,0.9,True,0.353,0.0,center,0.0,3.31,156.27,3.54
2025-11-25T17:00:09.921811Z,17.7,working,0.9,True,0.353,0.0,center,0.0,3.1,156.41,3.63
2025-11-25T17:00:09.921811Z,17.7,working,0.9,True,0.353,0.0,center,0.0,3.1,156.41,3.63
2025-11-25T17:00:09.976747Z,17.8,working,0.9,True,0.353,0.0,center,0.0,3.18,156.46,3.58
2025-11-25T17:00:09.976747Z,17.8,working,0.9,True,0.353,0.0,center,0.0,3.18,156.46,3.58
2025-11-25T17:00:10.047841Z,17.3,working,0.9,True,0.353,0.0,center,0.0,2.94,156.45,3.63
2025-11-25T17:00:10.047841Z,17.3,working,0.9,True,0.353,0.0,center,0.0,2.94,156.45,3.63
2025-11-25T17:00:10.116360Z,17.1,working,0.9,True,0.354,0.0,center,0.0,2.95,156.44,3.76
2025-11-25T17:00:10.116360Z,17.1,working,0.9,True,0.354,0.0,center,0.0,2.95,156.44,3.76
2025-11-25T17:00:10.175983Z,17.5,working,0.9,True,0.354,0.0,center,0.0,2.93,156.29,3.75
2025-11-25T17:00:10.175983Z,17.5,working,0.9,True,0.354,0.0,center,0.0,2.93,156.29,3.75
2025-11-25T17:00:10.250911Z,17.0,working,0.9,True,0.355,0.0,center,0.0,2.77,156.29,3.78
2025-11-25T17:00:10.250911Z,17.0,working,0.9,True,0.355,0.0,center,0.0,2.77,156.29,3.78
2025-11-25T17:00:10.298006Z,17.1,working,0.9,True,0.355,0.0,center,0.0,2.61,156.49,3.78
2025-11-25T17:00:10.298006Z,17.1,working,0.9,True,0.355,0.0,center,0.0,2.61,156.49,3.78
2025-11-25T17:00:10.358166Z,17.8,working,0.9,True,0.355,0.0,center,0.0,2.48,156.48,3.73
2025-11-25T17:00:10.358166Z,17.8,working,0.9,True,0.355,0.0,center,0.0,2.48,156.48,3.73
2025-11-25T17:00:10.407561Z,17.6,working,0.9,True,0.355,0.0,center,0.0,2.23,156.2,3.91
2025-11-25T17:00:10.407561Z,17.6,working,0.9,True,0.355,0.0,center,0.0,2.23,156.2,3.91
2025-11-25T17:00:10.448848Z,18.0,working,0.9,True,0.356,0.0,center,0.0,2.32,156.29,3.87
2025-11-25T17:00:10.448848Z,18.0,working,0.9,True,0.356,0.0,center,0.0,2.32,156.29,3.87
2025-11-25T17:00:10.507028Z,18.2,working,0.9,True,0.356,0.0,center,0.0,2.38,156.33,3.87
2025-11-25T17:00:10.507028Z,18.2,working,0.9,True,0.356,0.0,center,0.0,2.38,156.33,3.87
2025-11-25T17:00:10.569419Z,17.8,working,0.9,True,0.356,0.0,center,0.0,2.5,156.25,3.82
2025-11-25T17:00:10.569419Z,17.8,working,0.9,True,0.356,0.0,center,0.0,2.5,156.25,3.82
2025-11-25T17:00:10.631267Z,17.7,working,0.9,True,0.356,0.0,center,0.0,2.54,156.2,3.8
2025-11-25T17:00:10.631267Z,17.7,working,0.9,True,0.356,0.0,center,0.0,2.54,156.2,3.8
2025-11-25T17:00:10.680187Z,18.4,working,0.9,True,0.356,0.0,center,0.0,2.62,156.28,3.8
2025-11-25T17:00:10.680187Z,18.4,working,0.9,True,0.356,0.0,center,0.0,2.62,156.28,3.8
2025-11-25T17:00:10.718221Z,18.5,working,0.9,True,0.356,0.0,center,0.0,2.76,156.23,3.78
2025-11-25T17:00:10.718221Z,18.5,working,0.9,True,0.356,0.0,center,0.0,2.76,156.23,3.78
2025-11-25T17:00:10.784096Z,18.7,working,0.9,True,0.357,0.0,center,0.0,2.86,156.22,3.79
2025-11-25T17:00:10.784096Z,18.7,working,0.9,True,0.357,0.0,center,0.0,2.86,156.22,3.79
2025-11-25T17:00:10.849753Z,18.4,working,0.9,True,0.357,0.0,center,0.0,2.77,156.22,3.8
2025-11-25T17:00:10.849753Z,18.4,working,0.9,True,0.357,0.0,center,0.0,2.77,156.22,3.8
2025-11-25T17:00:10.931871Z,17.8,working,0.9,True,0.357,0.0,center,0.0,2.85,156.22,3.76
2025-11-25T17:00:10.931871Z,17.8,working,0.9,True,0.357,0.0,center,0.0,2.85,156.22,3.76
2025-11-25T17:00:10.987964Z,17.6,working,0.9,True,0.358,0.0,center,0.0,2.79,156.3,3.83
2025-11-25T17:00:10.987964Z,17.6,working,0.9,True,0.358,0.0,center,0.0,2.79,156.3,3.83
2025-11-25T17:00:11.048907Z,17.8,working,0.9,True,0.358,0.0,center,0.0,2.73,156.26,3.89
2025-11-25T17:00:11.048907Z,17.8,working,0.9,True,0.358,0.0,center,0.0,2.73,156.26,3.89
2025-11-25T17:00:11.116859Z,17.4,working,0.9,True,0.359,0.0,center,0.0,2.73,156.18,3.95
2025-11-25T17:00:11.116859Z,17.4,working,0.9,True,0.359,0.0,center,0.0,2.73,156.18,3.95
2025-11-25T17:00:11.187033Z,17.3,working,0.9,True,0.359,0.0,center,0.0,2.89,156.15,3.82
2025-11-25T17:00:11.187033Z,17.3,working,0.9,True,0.359,0.0,center,0.0,2.89,156.15,3.82
2025-11-25T17:00:11.246016Z,16.9,working,0.9,True,0.359,0.0,center,0.0,2.9,156.15,3.8
2025-11-25T17:00:11.246016Z,16.9,working,0.9,True,0.359,0.0,center,0.0,2.9,156.15,3.8
2025-11-25T17:00:11.306890Z,17.0,working,0.9,True,0.359,0.0,center,0.0,2.91,156.17,3.79
2025-11-25T17:00:11.306890Z,17.0,working,0.9,True,0.359,0.0,center,0.0,2.91,156.17,3.79
2025-11-25T17:00:11.358663Z,16.9,working,0.9,True,0.359,0.0,center,0.0,3.09,156.14,3.7
2025-11-25T17:00:11.358663Z,16.9,working,0.9,True,0.359,0.0,center,0.0,3.09,156.14,3.7
2025-11-25T17:00:11.413932Z,17.3,working,0.9,True,0.359,0.0,center,0.0,3.07,156.07,3.72
2025-11-25T17:00:11.413932Z,17.3,working,0.9,True,0.359,0.0,center,0.0,3.07,156.07,3.72
2025-11-25T17:00:11.458037Z,17.4,working,0.9,True,0.358,0.0,center,0.0,3.04,156.03,3.74
2025-11-25T17:00:11.458037Z,17.4,working,0.9,True,0.358,0.0,center,0.0,3.04,156.03,3.74
2025-11-25T17:00:11.513683Z,17.9,working,0.9,True,0.358,0.0,center,0.0,3.33,156.01,3.64
2025-11-25T17:00:11.513683Z,17.9,working,0.9,True,0.358,0.0,center,0.0,3.33,156.01,3.64
2025-11-25T17:00:11.566987Z,17.8,working,0.9,True,0.357,0.0,center,0.0,3.49,155.89,3.63
2025-11-25T17:00:11.566987Z,17.8,working,0.9,True,0.357,0.0,center,0.0,3.49,155.89,3.63
2025-11-25T17:00:11.649265Z,17.3,working,0.9,True,0.357,0.0,center,0.0,3.56,155.64,3.63
2025-11-25T17:00:11.649265Z,17.3,working,0.9,True,0.357,0.0,center,0.0,3.56,155.64,3.63
2025-11-25T17:00:11.706820Z,17.4,working,0.9,True,0.356,0.0,center,0.0,3.55,155.68,3.64
2025-11-25T17:00:11.706820Z,17.4,working,0.9,True,0.356,0.0,center,0.0,3.55,155.68,3.64
2025-11-25T17:00:11.764349Z,17.5,working,0.9,True,0.355,0.0,center,0.0,3.7,155.73,3.61
2025-11-25T17:00:11.764349Z,17.5,working,0.9,True,0.355,0.0,center,0.0,3.7,155.73,3.61
2025-11-25T17:00:11.820327Z,17.4,working,0.9,True,0.355,0.0,center,0.0,3.5,155.81,3.57
2025-11-25T17:00:11.820327Z,17.4,working,0.9,True,0.355,0.0,center,0.0,3.5,155.81,3.57
2025-11-25T17:00:11.867223Z,17.5,working,0.9,True,0.354,0.0,center,0.0,3.62,156.07,3.46
2025-11-25T17:00:11.867223Z,17.5,working,0.9,True,0.354,0.0,center,0.0,3.62,156.07,3.46
2025-11-25T17:00:11.926096Z,17.6,working,0.9,True,0.354,0.0,center,0.0,3.19,156.12,3.74
2025-11-25T17:00:11.926096Z,17.6,working,0.9,True,0.354,0.0,center,0.0,3.19,156.12,3.74
2025-11-25T17:00:11.984153Z,17.6,working,0.9,True,0.354,0.0,center,0.0,2.79,156.23,3.88
2025-11-25T17:00:11.984153Z,17.6,working,0.9,True,0.354,0.0,center,0.0,2.79,156.23,3.88
2025-11-25T17:00:12.041203Z,17.6,working,0.9,True,0.353,0.0,center,0.0,2.46,156.31,3.98
2025-11-25T17:00:12.041203Z,17.6,working,0.9,True,0.353,0.0,center,0.0,2.46,156.31,3.98
2025-11-25T17:00:12.086661Z,17.8,working,0.9,True,0.354,0.0,center,0.0,3.15,156.49,3.99
2025-11-25T17:00:12.086661Z,17.8,working,0.9,True,0.354,0.0,center,0.0,3.15,156.49,3.99
2025-11-25T17:00:12.140550Z,17.8,working,0.9,True,0.354,0.0,center,0.0,2.86,156.31,4.15
2025-11-25T17:00:12.140550Z,17.8,working,0.9,True,0.354,0.0,center,0.0,2.86,156.31,4.15
2025-11-25T17:00:12.196165Z,18.1,working,0.9,True,0.354,0.0,center,0.0,2.92,156.07,4.16
2025-11-25T17:00:12.196165Z,18.1,working,0.9,True,0.354,0.0,center,0.0,2.92,156.07,4.16
2025-11-25T17:00:12.244295Z,18.1,working,0.9,True,0.354,0.0,center,0.0,2.7,155.97,4.18
2025-11-25T17:00:12.244295Z,18.1,working,0.9,True,0.354,0.0,center,0.0,2.7,155.97,4.18
2025-11-25T17:00:12.296748Z,18.7,working,0.9,True,0.353,0.0,center,0.0,2.72,155.92,4.15
2025-11-25T17:00:12.296748Z,18.7,working,0.9,True,0.353,0.0,center,0.0,2.72,155.92,4.15
2025-11-25T17:00:12.348102Z,18.7,working,0.9,True,0.353,0.0,center,0.0,2.8,155.95,4.07
2025-11-25T17:00:12.348102Z,18.7,working,0.9,True,0.353,0.0,center,0.0,2.8,155.95,4.07
2025-11-25T17:00:12.396222Z,18.8,working,0.9,True,0.353,0.0,center,0.0,2.95,156.27,3.98
2025-11-25T17:00:12.396222Z,18.8,working,0.9,True,0.353,0.0,center,0.0,2.95,156.27,3.98
2025-11-25T17:00:12.446221Z,18.9,working,0.9,True,0.353,0.0,center,0.0,3.04,156.38,3.93
2025-11-25T17:00:12.446221Z,18.9,working,0.9,True,0.353,0.0,center,0.0,3.04,156.38,3.93
2025-11-25T17:00:12.498843Z,19.0,working,0.9,True,0.353,0.0,center,0.0,3.43,156.27,3.76
2025-11-25T17:00:12.498843Z,19.0,working,0.9,True,0.353,0.0,center,0.0,3.43,156.27,3.76
2025-11-25T17:00:12.551087Z,18.9,working,0.9,True,0.353,0.0,center,0.0,3.63,156.22,3.67
2025-11-25T17:00:12.551087Z,18.9,working,0.9,True,0.353,0.0,center,0.0,3.63,156.22,3.67
2025-11-25T17:00:12.597065Z,19.0,working,0.9,True,0.354,0.0,center,0.0,3.57,156.28,3.68
2025-11-25T17:00:12.597065Z,19.0,working,0.9,True,0.354,0.0,center,0.0,3.57,156.28,3.68
2025-11-25T17:00:12.648240Z,18.9,working,0.9,True,0.354,0.0,center,0.0,3.32,156.15,3.8
2025-11-25T17:00:12.648240Z,18.9,working,0.9,True,0.354,0.0,center,0.0,3.32,156.15,3.8
2025-11-25T17:00:12.715305Z,19.1,working,0.9,True,0.354,0.0,center,0.0,3.45,156.21,3.89
2025-11-25T17:00:12.715305Z,19.1,working,0.9,True,0.354,0.0,center,0.0,3.45,156.21,3.89
2025-11-25T17:00:12.767016Z,19.0,working,0.9,True,0.354,0.0,center,0.0,3.46,156.22,3.96
2025-11-25T17:00:12.767016Z,19.0,working,0.9,True,0.354,0.0,center,0.0,3.46,156.22,3.96
2025-11-25T17:00:12.832772Z,18.5,working,0.9,True,0.354,0.0,center,0.0,3.48,156.2,3.99
2025-11-25T17:00:12.832772Z,18.5,working,0.9,True,0.354,0.0,center,0.0,3.48,156.2,3.99
2025-11-25T17:00:12.870399Z,18.7,working,0.9,True,0.355,0.0,center,0.0,3.1,156.03,3.94
2025-11-25T17:00:12.870399Z,18.7,working,0.9,True,0.355,0.0,center,0.0,3.1,156.03,3.94
2025-11-25T17:00:12.958101Z,18.3,working,0.9,True,0.355,0.0,center,0.0,3.12,156.16,3.95
2025-11-25T17:00:12.958101Z,18.3,working,0.9,True,0.355,0.0,center,0.0,3.12,156.16,3.95
2025-11-25T17:00:13.009314Z,18.1,working,0.9,True,0.356,0.0,center,0.0,2.9,156.11,4.06
2025-11-25T17:00:13.009314Z,18.1,working,0.9,True,0.356,0.0,center,0.0,2.9,156.11,4.06
2025-11-25T17:00:13.061774Z,18.1,working,0.9,True,0.357,0.0,center,0.0,2.93,156.09,4.05
2025-11-25T17:00:13.061774Z,18.1,working,0.9,True,0.357,0.0,center,0.0,2.93,156.09,4.05
2025-11-25T17:00:13.122918Z,18.1,working,0.9,True,0.357,0.0,center,0.0,2.8,156.02,4.05
2025-11-25T17:00:13.122918Z,18.1,working,0.9,True,0.357,0.0,center,0.0,2.8,156.02,4.05
2025-11-25T17:00:13.179037Z,18.1,working,0.9,True,0.357,0.0,center,0.0,3.07,156.01,4.06
2025-11-25T17:00:13.179037Z,18.1,working,0.9,True,0.357,0.0,center,0.0,3.07,156.01,4.06
2025-11-25T17:00:13.240954Z,17.9,working,0.9,True,0.357,0.0,center,0.0,2.99,155.97,4.1
2025-11-25T17:00:13.240954Z,17.9,working,0.9,True,0.357,0.0,center,0.0,2.99,155.97,4.1
2025-11-25T17:00:13.320766Z,17.5,working,0.9,True,0.357,0.0,center,0.0,3.04,155.96,4.07
2025-11-25T17:00:13.320766Z,17.5,working,0.9,True,0.357,0.0,center,0.0,3.04,155.96,4.07
2025-11-25T17:00:13.416207Z,17.0,working,0.9,True,0.358,0.0,center,0.0,2.88,156.12,4.1
2025-11-25T17:00:13.416207Z,17.0,working,0.9,True,0.358,0.0,center,0.0,2.88,156.12,4.1
2025-11-25T17:00:13.501039Z,16.4,working,0.9,True,0.358,0.0,center,0.0,2.94,156.3,4.17
2025-11-25T17:00:13.501039Z,16.4,working,0.9,True,0.358,0.0,center,0.0,2.94,156.3,4.17
2025-11-25T17:00:13.575829Z,16.0,working,0.9,True,0.359,0.0,center,0.0,3.15,156.09,4.03
2025-11-25T17:00:13.575829Z,16.0,working,0.9,True,0.359,0.0,center,0.0,3.15,156.09,4.03
2025-11-25T17:00:13.623404Z,15.9,working,0.9,True,0.359,0.0,center,0.0,3.15,156.04,4.0
2025-11-25T17:00:13.623404Z,15.9,working,0.9,True,0.359,0.0,center,0.0,3.15,156.04,4.0
2025-11-25T17:00:13.676546Z,16.1,working,0.9,True,0.359,0.0,center,0.0,2.56,156.12,4.16
2025-11-25T17:00:13.676546Z,16.1,working,0.9,True,0.359,0.0,center,0.0,2.56,156.12,4.16
2025-11-25T17:00:13.779789Z,15.9,working,0.9,True,0.359,0.0,center,0.0,3.37,155.93,3.81
2025-11-25T17:00:13.779789Z,15.9,working,0.9,True,0.359,0.0,center,0.0,3.37,155.93,3.81
2025-11-25T17:00:13.869898Z,15.5,working,0.9,True,0.359,0.0,center,0.0,3.68,155.73,3.84
2025-11-25T17:00:13.869898Z,15.5,working,0.9,True,0.359,0.0,center,0.0,3.68,155.73,3.84
2025-11-25T17:00:13.976846Z,14.8,working,0.9,True,0.359,0.0,center,0.0,3.38,155.94,3.84
2025-11-25T17:00:13.976846Z,14.8,working,0.9,True,0.359,0.0,center,0.0,3.38,155.94,3.84
2025-11-25T17:00:14.080927Z,14.4,working,0.9,True,0.358,0.0,center,0.0,3.81,155.88,3.74
2025-11-25T17:00:14.080927Z,14.4,working,0.9,True,0.358,0.0,center,0.0,3.81,155.88,3.74
2025-11-25T17:00:14.159878Z,13.9,working,0.9,True,0.358,0.0,center,0.0,3.68,155.41,3.72
2025-11-25T17:00:14.159878Z,13.9,working,0.9,True,0.358,0.0,center,0.0,3.68,155.41,3.72
2025-11-25T17:00:14.201008Z,14.2,working,0.9,True,0.357,0.0,center,0.0,3.99,155.59,3.54
2025-11-25T17:00:14.201008Z,14.2,working,0.9,True,0.357,0.0,center,0.0,3.99,155.59,3.54
2025-11-25T17:00:14.278424Z,14.9,working,0.9,True,0.357,0.0,center,0.0,4.25,155.65,3.43
2025-11-25T17:00:14.278424Z,14.9,working,0.9,True,0.357,0.0,center,0.0,4.25,155.65,3.43
2025-11-25T17:00:14.414579Z,14.3,working,0.9,True,0.357,0.0,center,0.0,3.79,156.18,3.53
2025-11-25T17:00:14.414579Z,14.3,working,0.9,True,0.357,0.0,center,0.0,3.79,156.18,3.53
2025-11-25T17:00:14.501468Z,13.7,working,0.9,True,0.357,0.0,center,0.0,3.41,156.41,3.63
2025-11-25T17:00:14.501468Z,13.7,working,0.9,True,0.357,0.0,center,0.0,3.41,156.41,3.63
2025-11-25T17:00:14.582327Z,13.7,working,0.9,True,0.357,0.0,center,0.0,3.41,155.8,3.76
2025-11-25T17:00:14.582327Z,13.7,working,0.9,True,0.357,0.0,center,0.0,3.41,155.8,3.76
2025-11-25T17:00:14.648165Z,13.5,working,0.9,True,0.357,0.0,center,0.0,3.94,155.73,3.44
2025-11-25T17:00:14.648165Z,13.5,working,0.9,True,0.357,0.0,center,0.0,3.94,155.73,3.44
2025-11-25T17:00:14.709968Z,14.0,working,0.9,True,0.358,0.0,center,0.0,4.09,155.83,3.33
2025-11-25T17:00:14.709968Z,14.0,working,0.9,True,0.358,0.0,center,0.0,4.09,155.83,3.33
2025-11-25T17:00:14.776686Z,13.8,working,0.9,True,0.359,0.0,center,0.0,3.99,155.85,3.34
2025-11-25T17:00:14.776686Z,13.8,working,0.9,True,0.359,0.0,center,0.0,3.99,155.85,3.34
2025-11-25T17:00:14.863453Z,14.4,working,0.9,True,0.36,0.0,center,0.0,3.93,155.87,3.36
2025-11-25T17:00:14.863453Z,14.4,working,0.9,True,0.36,0.0,center,0.0,3.93,155.87,3.36
2025-11-25T17:00:14.968671Z,13.9,working,0.9,True,0.36,0.0,center,0.0,3.86,155.87,3.42
2025-11-25T17:00:14.968671Z,13.9,working,0.9,True,0.36,0.0,center,0.0,3.86,155.87,3.42
